TimeStamp	FrameNumber	FP1.CopX	FP1.CopY	FP1.CopZ	FP1.ForX	FP1.ForY	FP1.ForZ	FP1.MomX	FP1.MomY	FP1.MomZ	FP2.CopX	FP2.CopY	FP2.CopZ	FP2.ForX	FP2.ForY	FP2.ForZ	FP2.MomX	FP2.MomY	FP2.MomZ
10702.470607	 6414651	-0.344330	0.000000	2.114103	0.371196	1.894713	-0.088806	-4.005617	0.529448	-0.652406	0.101403	0.000000	-0.266344	-39.933037	691.058167	-1.173254	184.059235	11.567071	70.075218
10702.472271	 6414652	-0.318274	0.000000	2.822964	0.189426	1.571907	0.025899	-4.437436	0.639578	-0.500297	0.101697	0.000000	-0.264944	-40.006916	692.513184	-1.883278	183.477478	11.929709	70.426666
10702.473941	 6414653	-0.273968	0.000000	4.164762	0.015553	1.153731	0.148559	-4.805017	0.705769	-0.316085	0.102016	0.000000	-0.263403	-40.086864	694.111511	-2.501526	182.831360	12.220175	70.810440
10702.475601	 6414654	-0.190053	0.000000	7.037868	-0.135888	0.723442	0.267867	-5.091489	0.743368	-0.137492	0.102330	0.000000	-0.261756	-40.173042	695.759766	-3.047205	182.119583	12.416333	71.197105
10702.477272	 6414655	-0.016387	0.000000	13.569132	-0.281152	0.390854	0.353808	-5.303554	0.779885	-0.006405	0.102609	0.000000	-0.260011	-40.277008	697.383179	-3.562505	181.326950	12.509616	71.557755
10702.478936	 6414656	0.186564	0.000000	22.364120	-0.421744	0.243037	0.382640	-5.435318	0.823175	0.045342	0.102823	0.000000	-0.258210	-40.410580	698.893738	-4.086535	180.461487	12.502623	71.862244
10702.480611	 6414657	0.056913	0.000000	18.485209	-0.528021	0.296522	0.360833	-5.481268	0.857349	0.016876	0.102960	0.000000	-0.256372	-40.590622	700.278076	-4.660364	179.531387	12.418536	72.100433
10702.482272	 6414658	-0.142014	0.000000	10.778690	-0.570579	0.505609	0.300163	-5.449800	0.857922	-0.071803	0.103013	0.000000	-0.254576	-40.835247	701.519714	-5.293489	178.590012	12.292421	72.265594
10702.483941	 6414659	-0.246391	0.000000	6.589442	-0.556251	0.816992	0.201052	-5.383523	0.810962	-0.201300	0.102984	0.000000	-0.252864	-41.153023	702.657410	-6.002365	177.676758	12.147724	72.362373
10702.485602	 6414660	-0.298669	0.000000	4.455763	-0.517726	1.201342	0.077416	-5.352897	0.717670	-0.358804	0.102881	0.000000	-0.251309	-41.517479	703.699280	-6.775372	176.846008	11.995205	72.396996
10702.487270	 6414661	-0.326429	0.000000	3.280349	-0.491380	1.648568	-0.068705	-5.407879	0.579121	-0.538141	0.102725	0.000000	-0.249931	-41.887169	704.690002	-7.608073	176.124115	11.833424	72.389290
10702.488940	 6414662	-0.341134	0.000000	2.616243	-0.479515	2.122801	-0.256056	-5.553764	0.389511	-0.724159	0.102555	0.000000	-0.248742	-42.221367	705.691711	-8.478386	175.535477	11.665367	72.372192
10702.490601	 6414663	-0.348812	0.000000	2.254615	-0.454183	2.559923	-0.496327	-5.771639	0.137737	-0.892931	0.102408	0.000000	-0.247720	-42.513382	706.775330	-9.356425	175.082642	11.510021	72.379204
10702.492274	 6414664	-0.353627	0.000000	2.091310	-0.399350	2.888620	-0.791143	-6.041000	-0.181162	-1.021495	0.102306	0.000000	-0.246813	-42.771950	708.019775	-10.234432	174.748489	11.394967	72.434464
10702.493945	 6414665	-0.357288	0.000000	2.078871	-0.330492	3.046626	-1.128670	-6.333542	-0.538305	-1.088523	0.102262	0.000000	-0.245998	-42.991493	709.448242	-11.094169	174.522766	11.345524	72.549385
10702.495602	 6414666	-0.357591	0.000000	2.176071	-0.288019	3.043122	-1.493600	-6.622050	-0.882621	-1.088193	0.102273	0.000000	-0.245255	-43.171234	711.032776	-11.927268	174.384567	11.372277	72.719292
10702.497281	 6414667	-0.351021	0.000000	2.340037	-0.313986	2.942924	-1.876632	-6.886551	-1.169350	-1.033029	0.102335	0.000000	-0.244526	-43.305889	712.770630	-12.758724	174.290970	11.483417	72.941299
10702.498934	 6414668	-0.338187	0.000000	2.530523	-0.422411	2.797813	-2.243678	-7.079929	-1.360372	-0.946184	0.102441	0.000000	-0.243748	-43.382061	714.612000	-13.573134	174.185318	11.683302	73.205856
10702.500609	 6414669	-0.323097	0.000000	2.749228	-0.591330	2.599626	-2.571142	-7.146966	-1.452225	-0.839933	0.102588	0.000000	-0.242818	-43.407223	716.635559	-14.396033	174.011826	11.983660	73.517876
10702.502268	 6414670	-0.309097	0.000000	3.014960	-0.766087	2.333651	-2.813315	-7.035865	-1.443026	-0.721325	0.102764	0.000000	-0.241727	-43.400166	718.814941	-15.220963	173.757095	12.376794	73.868095
10702.503935	 6414671	-0.293790	0.000000	3.354311	-0.900276	2.009953	-2.939782	-6.742007	-1.329211	-0.590505	0.102958	0.000000	-0.240487	-43.381981	721.159119	-16.077200	173.429718	12.846642	74.249413
10702.505601	 6414672	-0.270877	0.000000	3.746149	-0.959677	1.685467	-2.930102	-6.314010	-1.101722	-0.456555	0.103145	0.000000	-0.239168	-43.361439	723.575623	-16.968781	173.056168	13.349771	74.633186
10702.507287	 6414673	-0.234661	0.000000	4.086938	-0.924537	1.421936	-2.780883	-5.811365	-0.760480	-0.333673	0.103301	0.000000	-0.237818	-43.339485	726.015930	-17.910034	172.659790	13.842873	74.997932
10702.508942	 6414674	-0.190299	0.000000	4.204478	-0.793105	1.258710	-2.504162	-5.292217	-0.349106	-0.239531	0.103408	0.000000	-0.236521	-43.321438	728.377747	-18.861412	172.276657	14.272182	75.319901
10702.510605	 6414675	-0.148544	0.000000	4.035745	-0.573086	1.179537	-2.108007	-4.760312	0.084861	-0.175214	0.103467	0.000000	-0.235276	-43.323986	730.745239	-19.822546	171.926941	14.638184	75.608063
10702.512268	 6414676	-0.117457	0.000000	3.675128	-0.293516	1.153263	-1.625564	-4.238390	0.482140	-0.135458	0.103478	0.000000	-0.234158	-43.365864	733.121887	-20.747078	171.666382	14.939351	75.861687
10702.513947	 6414677	-0.099438	0.000000	3.259137	-0.007498	1.155940	-1.103782	-3.767367	0.810358	-0.114945	0.103437	0.000000	-0.233247	-43.443188	735.516663	-21.598646	171.556778	15.172387	76.079926
