Devices
1000
		Delsys Trigno - Voltage		
Frame	Sub Frame	EMG 1	EMG 2
		V	V
2498	4	0.0146484	0.0088501
2498	5	0.012207	0.0213623
2498	6	0.00869751	0.0209045
2498	7	0.00595093	0.00823975
2498	8	0.0088501	-0.0102234
2498	9	0.0144958	0.0144958
2499	0	0.00442505	0.014801
2499	1	0.0117493	0.00671387
2499	2	0.0152588	0.00579834
2499	3	0.0117493	0.000915527
2499	4	0.00823975	0.0152588
2499	5	0.0111389	0.00564575
2499	6	0.00411987	0.00549316
2499	7	0.00305176	-0.000152588
2499	8	0.012207	-0.000610352
2499	9	0.00595093	0.00350952
2500	0	0.010376	0.000610352
2500	1	0.00488281	0.0411987
2500	2	0.00686646	0.0282288
2500	3	0.0112915	0.0205994
2500	4	0.00534058	-0.0138855
2500	5	0.0112915	0.0337219
2500	6	0.00732422	0.0279236
2500	7	0.0114441	0.0309753
2500	8	0.0102234	-0.00839233
2500	9	0.0111389	-0.00640869
2501	0	0.00152588	0.01297
2501	1	0.00686646	-0.000610352
2501	2	0.0160217	-0.00778198
2501	3	0.00900269	0.0267029
2501	4	0.00335693	0.0100708
2501	5	-0.00473022	-0.0128174
2501	6	0.00961304	-0.00793457
2501	7	0.00823975	0.00473022
2501	8	0.0123596	0.0242615
2501	9	0.00518799	0.00915527
2502	0	0.00732422	0.0112915
2502	1	0.00701904	0.00762939
2502	2	0.0100708	0.0219727
2502	3	0.0117493	0.0218201
2502	4	0.00808716	0.00427246
2502	5	0.0108337	0.00778198
2502	6	0.00762939	0.00930786
2502	7	0.00396729	0.00762939
2502	8	0.00595093	0.00823975
2502	9	0.0100708	0.00488281
2503	0	0.0119019	0.0120544
2503	1	0.00289917	0.0062561
2503	2	0.000457764	0.00839233
2503	3	0.00167847	0.00289917
2503	4	0.00854492	0.00457764
2503	5	-0.00152588	0.0106812
2503	6	0.00762939	0.00564575
2503	7	0.00305176	0.0141907
2503	8	0.00930786	0.00808716
2503	9	0.000610352	0.00808716
2504	0	0.00137329	0.00610352
2504	1	0.00244141	0.00686646
2504	2	-0.00259399	0.0126648
2504	3	0.000915527	0.00259399
2504	4	0.00213623	0.00732422
2504	5	-0.000762939	0.00610352
2504	6	-0.000915527	0.0117493
2504	7	0.0088501	0.00732422
2504	8	0.00350952	0.0112915
2504	9	0.00488281	0.0115967
2505	0	0.000305176	0.0123596
2505	1	0.000610352	0.00762939
2505	2	0.00686646	0.0108337
2505	3	-0.00244141	0.0131226
2505	4	0.00808716	0.00686646
2505	5	0.00396729	0.00762939
2505	6	0.00137329	0.00762939
2505	7	0	0.00793457
2505	8	0.00579834	0.00274658
2505	9	0.00976563	0.0125122
2506	0	0.00747681	0.0108337
2506	1	0.00320435	0.0119019
2506	2	-0.00183105	0.00854492
2506	3	0.00274658	0.00518799
2506	4	-0.00656128	0.0102234
2506	5	0.00167847	0.00808716
2506	6	0.000457764	0.0088501
2506	7	0.0038147	0.010376
2506	8	-0.00106812	0.0106812
2506	9	-0.00564575	0.00534058
2507	0	-0.000762939	0.00778198
2507	1	-0.00305176	0.0143433
2507	2	-0.0111389	0.00823975
2507	3	-0.00411987	0.00839233
2507	4	-0.0213623	0.00640869
2507	5	-0.0354004	0.0134277
2507	6	-0.0328064	0.00518799
2507	7	-0.0454712	0.00869751
2507	8	-0.03479	0.00534058
2507	9	-0.0358582	0.00976563
2508	0	-0.0411987	0.00717163
2508	1	-0.0367737	0.00823975
2508	2	-0.0300598	0.0105286
2508	3	-0.025177	0.00930786
2508	4	-0.0228882	0.00839233
2508	5	-0.01297	0.0105286
2508	6	-0.015564	0.0123596
2508	7	-0.00854492	0.0088501
2508	8	-0.00686646	0.0123596
2508	9	-0.00198364	0.00869751
2509	0	0.00228882	0.0114441
2509	1	0.00259399	0.00946045
2509	2	0.0119019	0.00823975
2509	3	0.0111389	0.0149536
2509	4	0.0100708	0.00808716
2509	5	0.00823975	0.010376
2509	6	0.0119019	0.00946045
2509	7	0.0151062	0.0105286
2509	8	0.0164795	0.00823975
2509	9	0.0151062	0.0105286
2510	0	0.0170898	0.0123596
2510	1	0.0183105	0.00671387
2510	2	0.0123596	0.00915527
2510	3	0.0158691	0.00732422
2510	4	0.01297	0.0105286
2510	5	0.00854492	0.00869751
2510	6	0.0100708	0.00808716
2510	7	0.00640869	0.0050354
2510	8	0.00778198	0.00732422
2510	9	-0.000305176	0.00747681
2511	0	0.0137329	0.00595093
2511	1	0.0088501	0.0109863
2511	2	0.0012207	0.00900269
2511	3	0.00320435	0.0108337
2511	4	0.0062561	0.00778198
2511	5	0.00259399	0.00946045
2511	6	-0.00686646	0.0088501
2511	7	0.00732422	0.00869751
2511	8	0.00518799	0.00839233
2511	9	0.0050354	0.00991821
2512	0	-0.000305176	0.0102234
2512	1	0.000610352	0.00686646
2512	2	-0.000457764	0.0109863
2512	3	-0.00640869	0.0111389
2512	4	0	0.00900269
2512	5	-0.00152588	0.0102234
2512	6	-0.00213623	0.00823975
2512	7	0.00106812	0.00808716
2512	8	-0.000762939	0.00350952
2512	9	-0.00869751	0.00976563
2513	0	-0.00228882	0.0088501
2513	1	-0.00656128	0.00854492
2513	2	-0.00976563	0.00579834
2513	3	-0.00335693	0.00839233
2513	4	-0.00808716	0.00869751
2513	5	-0.00213623	0.0088501
2513	6	-0.00686646	0.00762939
2513	7	-0.00442505	0.00762939
2513	8	-0.01297	0.00869751
2513	9	-0.0126648	0.00732422
2514	0	-0.00854492	0.0102234
2514	1	-0.00457764	0.00717163
2514	2	-0.0038147	0.00839233
2514	3	-0.00930786	0.00701904
2514	4	-0.000762939	0.00732422
2514	5	-0.0108337	0.0120544
2514	6	-0.00595093	0.00732422
2514	7	-0.00366211	0.0114441
2514	8	-0.0050354	0.00930786
2514	9	-0.000915527	0.0109863
2515	0	-0.00656128	0.00930786
2515	1	0.000762939	0.00595093
2515	2	-0.00640869	0.0146484
2515	3	-0.00411987	0.00610352
2515	4	-0.00488281	0.0132751
2515	5	-0.00778198	0.00991821
2515	6	-0.00823975	0.00823975
2515	7	-0.00442505	0.0135803
2515	8	-0.00686646	0.0102234
2515	9	-0.00793457	0.0131226
2516	0	-0.00274658	0.0012207
2516	1	-0.00305176	0.0108337
2516	2	-0.00808716	0.00900269
2516	3	-0.00823975	0.00778198
2516	4	-0.00579834	0.0111389
2516	5	-0.00289917	0.00961304
2516	6	-0.00640869	0.0114441
2516	7	0.00335693	0.00854492
2516	8	-0.00106812	0.0109863
2516	9	-0.00915527	0.0120544
2517	0	-0.00259399	0.00778198
2517	1	-0.00396729	0.0134277
2517	2	-0.00747681	0.0111389
2517	3	-0.00595093	0.0114441
2517	4	-0.00167847	0.00701904
2517	5	-0.00686646	0.00991821
2517	6	-0.00961304	0.0102234
2517	7	-0.00564575	0.00717163
2517	8	-0.00488281	0.0114441
2517	9	0.000762939	0.00747681
2518	0	-0.00595093	0.0119019
2518	1	0.00137329	0.00427246
2518	2	-0.00366211	0.0062561
2518	3	-0.0109863	0.0088501
2518	4	-0.00183105	0.00732422
2518	5	-0.00961304	0.0128174
2518	6	-0.00518799	0.00808716
2518	7	-0.00198364	0.012207
2518	8	-0.00671387	0.00457764
2518	9	-0.00289917	0.012207
2519	0	-0.000915527	0.0088501
2519	1	-0.00457764	0.00808716
2519	2	-0.00442505	0.0105286
2519	3	0.00167847	0.0109863
2519	4	-0.00793457	0.0128174
2519	5	-0.000915527	0.00564575
2519	6	-0.0102234	0.00793457
2519	7	-0.00640869	0.0115967
2519	8	0.00289917	0.0112915
2519	9	-0.00289917	0.00610352
2520	0	-0.00198364	0.00869751
2520	1	-0.00610352	0.00946045
2520	2	-0.00152588	0.00473022
2520	3	-0.00671387	0.00869751
2520	4	-0.00564575	0.00839233
2520	5	-0.00549316	0.010376
2520	6	-0.00808716	0.00762939
2520	7	-0.00244141	0.00732422
2520	8	-0.00518799	0.0138855
2520	9	-0.00717163	0.00732422
2521	0	-0.00442505	0.0111389
2521	1	-0.00106812	0.00961304
2521	2	0.000305176	0.0125122
2521	3	-0.00442505	0.00671387
2521	4	-0.000610352	0.00839233
2521	5	-0.0088501	0.0123596
2521	6	-0.0062561	0.00823975
2521	7	-0.00518799	0.00991821
2521	8	-0.00747681	0.00793457
2521	9	-0.000915527	0.0115967
2522	0	-0.00137329	0.00839233
2522	1	-0.00640869	0.0109863
2522	2	-0.00671387	0.0120544
2522	3	-0.00534058	0.00549316
2522	4	-0.00305176	0.0137329
2522	5	0.00244141	0.00793457
2522	6	-0.00762939	0.0134277
2522	7	-0.00366211	0.0100708
2522	8	-0.00137329	0.0088501
2522	9	-0.00976563	0.0112915
2523	0	0.000915527	0.00732422
2523	1	-0.00457764	0.0105286
2523	2	-0.00701904	0.00839233
2523	3	-0.00854492	0.0109863
2523	4	-0.00946045	0.00900269
2523	5	-0.00213623	0.0115967
2523	6	-0.00656128	0.00839233
2523	7	-0.00198364	0.00717163
2523	8	0.00396729	0.0109863
2523	9	0.00152588	0.0100708
2524	0	-0.000457764	0.0134277
2524	1	-0.000915527	0.00808716
2524	2	0.0038147	0.00900269
2524	3	-0.0144958	0.0108337
2524	4	-0.00930786	0.00900269
2524	5	-0.0038147	0.0117493
2524	6	0.00335693	0.0100708
2524	7	-0.00442505	0.00915527
2524	8	-0.00549316	0.00656128
2524	9	0.00289917	0.00961304
2525	0	-0.00320435	0.010376
2525	1	0.00183105	0.0088501
2525	2	0.00534058	0.0106812
2525	3	-0.000457764	0.00671387
2525	4	0.00152588	0.0105286
2525	5	-0.00167847	0.00900269
2525	6	-0.00350952	0.00991821
2525	7	-0.00411987	0.0119019
2525	8	0.00213623	0.0111389
2525	9	0.00152588	0.00915527
2526	0	-0.00289917	0.0062561
2526	1	-0.00930786	0.0126648
2526	2	-0.00137329	0.0114441
2526	3	-0.00839233	0.0112915
2526	4	-0.00701904	0.0140381
2526	5	-0.0012207	0.00946045
2526	6	-0.00701904	0.012207
2526	7	-0.0132751	0.0112915
2526	8	-0.00686646	0.00961304
2526	9	-0.00534058	0.00686646
2527	0	-0.0109863	0.0119019
2527	1	-0.00350952	0.0088501
2527	2	-0.0134277	0.0117493
2527	3	-0.00396729	0.00991821
2527	4	-0.00335693	0.00869751
2527	5	-0.00411987	0.012207
2527	6	-0.00289917	0.00808716
2527	7	-0.00701904	0.0109863
2527	8	-0.00457764	0.00869751
2527	9	-0.00534058	0.0123596
2528	0	-0.00473022	0.00762939
2528	1	-0.00289917	0.00930786
2528	2	-0.00549316	0.00808716
2528	3	-0.00793457	0.00793457
2528	4	-0.00991821	0.0108337
2528	5	-0.00518799	0.00518799
2528	6	-0.0100708	0.0126648
2528	7	-0.00534058	0.00701904
2528	8	-0.015564	0.012207
2528	9	-0.00747681	0.00671387
2529	0	-0.00793457	0.0100708
2529	1	-0.00396729	0.00930786
2529	2	-0.00320435	0.00595093
2529	3	-0.00228882	0.0115967
2529	4	0.00198364	0.0106812
2529	5	-0.00946045	0.0158691
2529	6	-0.00167847	0.00289917
2529	7	-0.00289917	0.0119019
2529	8	-0.010376	0.0088501
2529	9	0.00152588	0.00747681
2530	0	-0.00671387	0.00946045
2530	1	-0.0050354	0.0123596
2530	2	-0.00732422	0.0106812
2530	3	-0.00854492	0.00701904
2530	4	-0.00778198	0.0125122
2530	5	-0.00396729	0.0114441
2530	6	-0.00244141	0.0144958
2530	7	-0.00183105	0.00656128
2530	8	-0.00152588	0.00900269
2530	9	-0.00183105	0.00991821
2531	0	0.00778198	0.00686646
2531	1	-0.00274658	0.00991821
2531	2	-0.00289917	0.00854492
2531	3	0.00213623	0.00946045
2531	4	-0.00167847	0.00869751
2531	5	-0.0100708	0.00823975
2531	6	-0.000457764	0.0088501
2531	7	-0.00244141	0.00854492
2531	8	-0.0109863	0.0134277
2531	9	0.00106812	0.00839233
2532	0	-0.0038147	0.010376
2532	1	0.00198364	0.00595093
2532	2	-0.00213623	0.00976563
2532	3	-0.00259399	0.00946045
2532	4	0.000305176	0.00961304
2532	5	-0.00411987	0.00976563
2532	6	-0.00488281	0.00762939
2532	7	-0.00350952	0.0115967
2532	8	0.00137329	0.0100708
2532	9	-0.00198364	0.00839233
2533	0	-0.00167847	0.0088501
2533	1	-0.00671387	0.00930786
2533	2	-0.00106812	0.0062561
2533	3	0.000762939	0.0111389
2533	4	-0.000915527	0.0088501
2533	5	0.00305176	0.00518799
2533	6	-0.00473022	0.0105286
2533	7	-0.00579834	0.00762939
2533	8	-0.00411987	0.010376
2533	9	-0.00366211	0.00808716
2534	0	-0.000915527	0.0126648
2534	1	-0.00213623	0.00961304
2534	2	-0.000610352	0.00762939
2534	3	-0.00305176	0.00915527
2534	4	-0.0038147	0.00930786
2534	5	-0.00717163	0.0109863
2534	6	0.00152588	0.00564575
2534	7	-0.00701904	0.0102234
2534	8	-0.00656128	0.0088501
2534	9	-0.00778198	0.0109863
2535	0	-0.00305176	0.0100708
2535	1	0.00106812	0.00961304
2535	2	-0.00137329	0.0109863
2535	3	0.00396729	0.00320435
2535	4	-0.00228882	0.0108337
2535	5	-0.000610352	0.00976563
2535	6	-0.000152588	0.0108337
2535	7	0.0012207	0.00915527
2535	8	0.00274658	0.0120544
2535	9	-0.00106812	0.00900269
2536	0	0.00305176	0.00839233
2536	1	-0.0050354	0.00991821
2536	2	0.00198364	0.00732422
2536	3	-0.00549316	0.0143433
2536	4	-0.00823975	0.00473022
2536	5	-0.0088501	0.0088501
2536	6	-0.00686646	0.0109863
2536	7	-0.00442505	0.0105286
2536	8	-0.00289917	0.00686646
2536	9	-0.00396729	0.00793457
2537	0	-0.00518799	0.00793457
2537	1	-0.00366211	0.00961304
2537	2	-0.00244141	0.00534058
2537	3	0.00732422	0.00823975
2537	4	-0.00335693	0.0088501
2537	5	-0.00366211	0.00595093
2537	6	-0.00488281	0.00915527
2537	7	-0.00717163	0.0088501
2537	8	-0.00534058	0.0109863
2537	9	-0.00900269	0.0109863
2538	0	-0.00137329	0.00854492
2538	1	-0.00640869	0.0137329
2538	2	-0.00793457	0.00991821
2538	3	-0.00228882	0.0088501
2538	4	-0.00259399	0.00900269
2538	5	-0.00289917	0.0119019
2538	6	-0.00473022	0.0117493
2538	7	-0.000610352	0.0102234
2538	8	-0.00747681	0.0119019
2538	9	-0.00900269	0.00701904
2539	0	-0.0112915	0.0106812
2539	1	0.000152588	0.00610352
2539	2	-0.00396729	0.0135803
2539	3	-0.00457764	0.0114441
2539	4	-0.00259399	0.0126648
2539	5	-0.00335693	0.00991821
2539	6	-0.00717163	0.0111389
2539	7	-0.00335693	0.0100708
2539	8	0.00473022	0.0088501
2539	9	0.00106812	0.0134277
2540	0	-0.00335693	0.0123596
2540	1	-0.00106812	0.00762939
2540	2	-0.00442505	0.00473022
2540	3	-0.00274658	0.00991821
2540	4	-0.00961304	0.00946045
2540	5	-0.00534058	0.00564575
2540	6	-0.0114441	0.0109863
2540	7	-0.00854492	0.00808716
2540	8	-0.0132751	0.0088501
2540	9	-0.0119019	0.0088501
2541	0	-0.00473022	0.00991821
2541	1	-0.00137329	0.00732422
2541	2	-0.0128174	0.0100708
2541	3	-0.0050354	0.00778198
2541	4	0.000762939	0.00976563
2541	5	-0.0119019	0.0123596
2541	6	-0.00427246	0.00457764
2541	7	-0.00671387	0.0161743
2541	8	0.00152588	0.0105286
2541	9	0.00579834	0.0184631
2542	0	0.00915527	0.00595093
2542	1	0.00335693	0.0112915
2542	2	0.00656128	0.00946045
2542	3	-0.00106812	0.00549316
2542	4	-0.010376	0.00793457
2542	5	-0.00930786	0.0120544
2542	6	-0.00549316	0.0109863
2542	7	0.00320435	0.0062561
2542	8	0.00656128	0.0106812
2542	9	0.0164795	0.00823975
2543	0	0.0144958	0.0108337
2543	1	0.00717163	0.00946045
2543	2	0.00686646	0.00839233
2543	3	-0.0062561	0.00991821
2543	4	0.000305176	0.00518799
2543	5	-0.000305176	0.00961304
2543	6	-0.000457764	0.00976563
2543	7	0.00305176	0.0128174
2543	8	0.0128174	0.00915527
2543	9	0.0212097	0.00579834
2544	0	0.0146484	0.010376
2544	1	0.0143433	0.00701904
2544	2	-0.00411987	0.00946045
2544	3	-0.00289917	0.00686646
2544	4	-0.01297	0.0119019
2544	5	-0.0247192	0.00534058
2544	6	-0.0292969	0.0108337
2544	7	-0.0405884	0.0105286
2544	8	-0.0511169	0.00823975
2544	9	-0.0509644	0.00701904
2545	0	-0.0564575	0.00534058
2545	1	-0.0598145	0.0167847
2545	2	-0.0393677	0.00671387
2545	3	-0.014801	0.0115967
2545	4	0.0105286	0.00656128
2545	5	0.0259399	0.0128174
2545	6	0.03479	0.0102234
2545	7	0.0512695	0.00823975
2545	8	0.039978	0.0128174
2545	9	0.0299072	0.00930786
2546	0	0.0137329	0.0102234
2546	1	0.00167847	0.00640869
2546	2	-0.0161743	0.00930786
2546	3	-0.0285339	0.012207
2546	4	-0.0392151	0.00946045
2546	5	-0.0306702	0.00747681
2546	6	-0.0344849	0.00808716
2546	7	-0.0341797	0.0120544
2546	8	-0.019989	0.00900269
2546	9	-0.0288391	0.00869751
2547	0	-0.0352478	0.00717163
2547	1	-0.0473022	0.0102234
2547	2	-0.0537109	0.00717163
2547	3	-0.0662231	0.00961304
2547	4	-0.0645447	0.0115967
2547	5	-0.0456238	0.00839233
2547	6	-0.0350952	0.00900269
2547	7	-0.0271606	0.00488281
2547	8	-0.0300598	0.00976563
2547	9	-0.0343323	0.00564575
2548	0	-0.0669861	0.0146484
2548	1	-0.0569153	0.00976563
2548	2	-0.0460815	0.00473022
2548	3	-0.0553894	0.00915527
2548	4	-0.0382996	0.00686646
2548	5	-0.00152588	0.00854492
2548	6	-0.00335693	0.00823975
2548	7	-0.0326538	0.0135803
2548	8	-0.0543213	0.0114441
2548	9	-0.0660706	0.0108337
2549	0	-0.0686646	0.00747681
2549	1	-0.0524902	0.0131226
2549	2	-0.0109863	0.0102234
2549	3	0.0415039	0.00823975
2549	4	0.071106	0.012207
2549	5	0.0732422	0.00762939
2549	6	0.0456238	0.0132751
2549	7	0.0154114	0.00686646
2549	8	-0.0172424	0.0140381
2549	9	-0.0334167	0.00869751
2550	0	-0.0204468	0.0109863
2550	1	-0.00732422	0.00930786
2550	2	-0.0170898	0.00778198
2550	3	-0.04776	0.0123596
2550	4	-0.0730896	0.0088501
2550	5	-0.0822449	0.0106812
2550	6	-0.0712585	0.00732422
2550	7	-0.0721741	0.0106812
2550	8	-0.123749	0.0111389
2550	9	-0.113983	0.00961304
2551	0	-0.0512695	0.00564575
2551	1	-0.0720215	0.00930786
2551	2	-0.0949097	0.0088501
2551	3	-0.092926	0.00656128
2551	4	-0.0767517	0.0125122
2551	5	-0.0543213	0.00167847
2551	6	-0.0920105	0.010376
2551	7	-0.11795	0.0115967
2551	8	-0.119781	0.0109863
2551	9	-0.13031	0.00976563
2552	0	-0.137634	0.0105286
2552	1	-0.15274	0.0106812
2552	2	-0.148468	0.00518799
2552	3	-0.134125	0.0112915
2552	4	-0.0935364	0.00839233
2552	5	-0.0537109	0.00991821
2552	6	-0.0201416	0.0134277
2552	7	0.0112915	0.00915527
2552	8	0.0202942	0.0132751
2552	9	0.045929	0.0102234
2553	0	0.0650024	0.0115967
2553	1	0.0961304	0.00808716
2553	2	0.115662	0.0123596
2553	3	0.136566	0.00808716
2553	4	0.153198	0.00793457
2553	5	0.150604	0.0123596
2553	6	0.157623	0.00656128
2553	7	0.163727	0.00915527
2553	8	0.164337	0.00686646
2553	9	0.151978	0.0114441
2554	0	0.142059	0.00640869
2554	1	0.136719	0.0112915
2554	2	0.126343	0.00732422
2554	3	0.111847	0.01297
2554	4	0.0904846	0.0108337
2554	5	0.0836182	0.00671387
2554	6	0.0801086	0.00717163
2554	7	0.098877	0.00457764
2554	8	0.111237	0.0111389
2554	9	0.118408	0.00946045
2555	0	0.116272	0.00991821
2555	1	0.113373	0.00854492
2555	2	0.111694	0.00778198
2555	3	0.104828	0.012207
2555	4	0.103302	0.00488281
2555	5	0.100098	0.0109863
2555	6	0.106812	0.00869751
2555	7	0.0817871	0.00915527
2555	8	0.0190735	0.0100708
2555	9	0.0405884	0.00778198
2556	0	0.119019	0.0132751
2556	1	0.133362	0.00762939
2556	2	0.123596	0.0115967
2556	3	0.0967407	0.00701904
2556	4	0.0660706	0.00732422
2556	5	0.0186157	0.012207
2556	6	0.0050354	0.0108337
2556	7	0.0534058	0.0109863
2556	8	0.0985718	0.00900269
2556	9	0.110168	0.0131226
2557	0	0.0715637	0.00808716
2557	1	-0.0190735	0.0088501
2557	2	-0.00900269	0.00961304
2557	3	0.0784302	0.0100708
2557	4	0.0498962	0.0112915
2557	5	-0.00228882	0.00976563
2557	6	0.00778198	0.00869751
2557	7	0.0592041	0.00778198
2557	8	0.114136	0.0112915
2557	9	0.125122	0.00595093
2558	0	0.10025	0.0109863
2558	1	0.0575256	0.00976563
2558	2	0.015564	0.00808716
2558	3	-0.0358582	0.00946045
2558	4	-0.0595093	0.00549316
2558	5	-0.0662231	0.0120544
2558	6	-0.0669861	0.00762939
2558	7	-0.0679016	0.00823975
2558	8	-0.0758362	0.00808716
2558	9	-0.0700378	0.0100708
2559	0	-0.0740051	0.0117493
2559	1	-0.0862122	0.00991821
2559	2	-0.102997	0.0115967
2559	3	-0.127106	0.0115967
2559	4	-0.151978	0.00808716
2559	5	-0.176849	0.0123596
2559	6	-0.144501	0.0114441
2559	7	-0.123901	0.012207
2559	8	-0.093689	0.00549316
2559	9	-0.0827026	0.0138855
2560	0	-0.114594	0.00534058
2560	1	-0.175171	0.00961304
2560	2	-0.118408	0.00762939
2560	3	0.00564575	0.00762939
2560	4	0.0302124	0.0100708
2560	5	0.0160217	0.00686646
2560	6	-0.0468445	0.0111389
2560	7	-0.0166321	0.00518799
2560	8	0.0733948	0.0106812
2560	9	0.0500488	0.0111389
2561	0	0.00152588	0.0106812
2561	1	-0.0482178	0.00976563
2561	2	-0.0904846	0.010376
2561	3	-0.106201	0.0175476
2561	4	-0.0534058	0.00823975
2561	5	0.030365	0.00991821
2561	6	0.121765	0.00442505
2561	7	0.144196	0.0102234
2561	8	0.113678	0.00976563
2561	9	0.0483704	0.0117493
2562	0	-0.108948	0.00869751
2562	1	-0.150757	0.00900269
2562	2	0.00671387	0.00915527
2562	3	0.038147	0.00732422
2562	4	-0.0193787	0.00869751
2562	5	-0.0601196	0.00869751
2562	6	-0.0834656	0.00915527
2562	7	-0.0570679	0.00640869
2562	8	-0.0286865	0.0126648
2562	9	0.019989	0.00839233
2563	0	0.0764465	0.00732422
2563	1	0.103302	0.0126648
2563	2	0.0997925	0.00946045
2563	3	0.0518799	0.00854492
2563	4	0.0183105	0.00823975
2563	5	-0.0115967	0.010376
2563	6	-0.0396729	0.00869751
2563	7	-0.0621033	0.0131226
2563	8	-0.072937	0.00427246
2563	9	-0.0816345	0.0102234
2564	0	-0.0743103	0.00961304
2564	1	-0.0956726	0.00869751
2564	2	-0.109558	0.00808716
2564	3	-0.072937	0.00808716
2564	4	-0.0912476	0.0125122
2564	5	-0.0505066	0.00610352
2564	6	-0.00747681	0.00976563
2564	7	-0.0289917	0.0105286
2564	8	-0.0123596	0.0102234
2564	9	-0.0236511	0.0108337
2565	0	-0.167542	0.00686646
2565	1	-0.199432	0.0134277
2565	2	-0.0785828	0.00640869
2565	3	-0.0382996	0.0132751
2565	4	-0.00442505	0.0105286
2565	5	0.0352478	0.0105286
2565	6	0.122528	0.0108337
2565	7	0.185547	0.00473022
2565	8	0.191956	0.0106812
2565	9	0.18219	0.00869751
2566	0	0.121155	0.0112915
2566	1	0.0968933	0.00564575
2566	2	0.0958252	0.0119019
2566	3	-0.119629	0.00991821
2566	4	-0.269318	0.00991821
2566	5	0.0646973	0.00640869
2566	6	0.199738	0.00915527
2566	7	0.0302124	0.0114441
2566	8	-0.148468	0.00991821
2566	9	-0.208588	0.0117493
2567	0	-0.121765	0.00717163
2567	1	0.00656128	0.00930786
2567	2	0.0611877	0.00946045
2567	3	0.0956726	0.0105286
2567	4	0.18631	0.0102234
2567	5	0.169983	0.00671387
2567	6	0.0253296	0.0108337
2567	7	-0.038147	0.00411987
2567	8	-0.0790405	0.0105286
2567	9	-0.160675	0.0100708
2568	0	-0.18631	0.0088501
2568	1	0.0126648	0.00976563
2568	2	0.101013	0.0117493
2568	3	0.0273132	0.00640869
2568	4	-0.190887	0.00762939
2568	5	-0.107727	0.0105286
2568	6	0.0369263	0.00946045
2568	7	-0.14328	0.0108337
2568	8	-0.270844	0.00396729
2568	9	-0.22171	0.0125122
2569	0	-0.136414	0.00656128
2569	1	-0.184479	0.0119019
2569	2	-0.0915527	0.00915527
2569	3	0.136108	0.0105286
2569	4	0.105286	0.00701904
2569	5	0.0932312	0.00823975
2569	6	0.0863647	0.00930786
2569	7	-0.0534058	0.00640869
2569	8	-0.137634	0.0117493
2569	9	-0.160675	0.00671387
2570	0	-0.254822	0.0112915
2570	1	-0.410309	0.00778198
2570	2	-0.362549	0.00961304
2570	3	-0.063324	0.0112915
2570	4	0.161285	0.00778198
2570	5	0.293427	0.0105286
2570	6	0.304413	0.00854492
2570	7	0.130005	0.00976563
2570	8	-0.118713	0.00671387
2570	9	0.00610352	0.0134277
2571	0	0.136261	0.0088501
2571	1	0.014801	0.00946045
2571	2	-0.0242615	0.00808716
2571	3	0.0230408	0.00930786
2571	4	0.050354	0.0100708
2571	5	-0.0315857	0.00610352
2571	6	-0.0808716	0.00976563
2571	7	0.0289917	0.0062561
2571	8	0.0965881	0.0128174
2571	9	0.0663757	0.00427246
2572	0	-0.0402832	0.00991821
2572	1	-0.157776	0.0109863
2572	2	-0.0718689	0.0132751
2572	3	-0.25238	0.00778198
2572	4	-0.411682	0.00930786
2572	5	-0.174103	0.0120544
2572	6	-0.108643	0.00610352
2572	7	-0.0604248	0.01297
2572	8	0.44281	0.00976563
2572	9	0.684052	0.0117493
2573	0	0.429382	0.00915527
2573	1	0.163422	0.00946045
2573	2	0.148163	0.00915527
2573	3	0.000610352	0.0112915
2573	4	-0.417633	0.00915527
2573	5	-0.296326	0.00762939
2573	6	0.341339	0.0102234
2573	7	0.3479	0.00656128
2573	8	0.198059	0.0088501
2573	9	0.0816345	0.00457764
2574	0	-0.0796509	0.0100708
2574	1	-0.296326	0.00961304
2574	2	-0.420227	0.0119019
2574	3	-0.249939	0.00930786
2574	4	-0.075531	0.00747681
2574	5	0.00823975	0.0109863
2574	6	-0.0114441	0.00854492
2574	7	0.151062	0.0109863
2574	8	0.35675	0.0050354
2574	9	0.367126	0.0100708
2575	0	0.176086	0.00686646
2575	1	0.0930786	0.0088501
2575	2	0.132141	0.00762939
2575	3	-0.0274658	0.0125122
2575	4	-0.107574	0.0115967
2575	5	-0.185394	0.00930786
2575	6	-0.27359	0.0112915
2575	7	-0.127258	0.00610352
2575	8	0.0622559	0.0149536
2575	9	0.0970459	0.00930786
2576	0	-0.019989	0.0102234
2576	1	-0.0267029	0.00808716
2576	2	-0.00671387	0.00488281
2576	3	-0.417328	0.00930786
2576	4	-1.27258	0.00823975
2576	5	-0.249634	0.00793457
2576	6	1.16196	0.00823975
2576	7	0.715637	0.0100708
2576	8	0.339661	0.0038147
2576	9	0.121765	0.00839233
2577	0	-0.0544739	0.00610352
2577	1	-0.0810242	0.0112915
2577	2	0.0361633	0.00549316
2577	3	0.111084	0.0088501
2577	4	-0.00473022	0.0109863
